Rating,Date,Description,Hotel_name,City,Country
8,13-07-2015,"Very nice hotel in great location near the railway station. Helpful, friendly staff. We asked for a quiet room and got that - very comfortable bed and pillows.",Warwick Geneva,Geneva,Switzerland
8,12-07-2015,The rooms facing the bus and train station (Gare de Cornavin) is noisy and gets warmer in the evening since Air Conditioning does not work properly. Overall clean hotel with attentive service. Would recommend rooms opposite the main strip.,Warwick Geneva,Geneva,Switzerland
10,10-07-2015,Voy a este hotel una a dos veces al año y nunca he estado mejor. El desayuno perfecto y su unificación fantadtica.,Warwick Geneva,Geneva,Switzerland
10,09-07-2015,"Very welcoming, friendly and helpful. Clean spacious room, great location. hopefully be back for a non business trip very soon!!",Warwick Geneva,Geneva,Switzerland
8,08-07-2015,"Buen hotel y bien situado pero desafortunadamente no me toco buena suerte con el servicio, el aire no servía, pedí la cama extra tres veces, la cafetera estaba dañada, y me sacaron las maletas fuera porque argumentaron que no hice Check out, siendo que era un día despues, pero su sistema lo marco antes, una total descortesía hecharme del cuarto y cancelar mis llaves, regresar de caminar y darse cuenta que han tomado tus cosas fuera es increíble y mas aun sin ninguna disculpa, yo no volvería ahí aunque la vrd el hotel es bueno y su jubilación el trato me decepciono",Warwick Geneva,Geneva,Switzerland
8,28-06-2015,"Arrived early so room was not ready, but was early am, so not surprising. Room was in front of Hotel, but double glazed, so no problem with noise from road. Dining room was excellent and the Maitre'd was also excellent and most helpful at all times. Front of house staff, helpful and obliging. Excellent position as over road from central Railway Station, so can get into Geneva quickly from the Airport so without problems with other types of transport. Would recommend, as central to all important places one would want to visit in Geneva.",Warwick Geneva,Geneva,Switzerland
10,25-06-2015,The best hotel in Geneva. Best in everything.,Warwick Geneva,Geneva,Switzerland
8,24-06-2015,Very nice hotel with super service. Excellent location with easy access to public transport and close to the lake. Would definitely stay there again next time in Geneva.,Warwick Geneva,Geneva,Switzerland
8,17-06-2015,"Excelente localização, em frente à estação de trem, poucos metros do lago. Quarto confortável, limpo, hotel de bom padrão",Warwick Geneva,Geneva,Switzerland
10,14-06-2015,Conveniently located. Friendly staff. Train across road from Hotel with 7 minute trip to airport.,Warwick Geneva,Geneva,Switzerland
10,14-06-2015,"Train station, bus and tram stops across the road.  Walking distance to Lake Geneva. Great location. Would like to visit again.",Warwick Geneva,Geneva,Switzerland
8,06-06-2015,翌日ジュネーヴ空港から帰国するため、１泊だけ利用しましたが、駅が目の前なので空港への移動がラクでした。公共交通手段を無料で利用できるチケットをもらえるので、空港まで電車やバスを使って無料で行くことができます（電車で10分程度でした）。部屋は清潔で、スリッパやバスローブも完備。バスタブも大きめで、水圧も◎。日本人には嬉しいと思います。,Warwick Geneva,Geneva,Switzerland
10,05-06-2015,Perfect . Most amazing hotel in zurich.,Warwick Geneva,Geneva,Switzerland
8,02-06-2015,"Hotel is very nice. Room 214 is clean, and service is good. Only negative is a design flaw of the hotel,windows. Room 214 catches the afternoon sun which heats the aluminum window frames to a point where they are extremely warm, almost hot to the touch. It is like have a radiator running full blast in the summer. The room air conditioning is inadequate to handle this heat problem. The room is extremely uncomfortable until early morning. Suggest not book a room in the front side of the hotel until winter",Warwick Geneva,Geneva,Switzerland
8,02-06-2015,"Palvelu oli hyvää varsinkin hotelliin tullessa, mutta lähtöpäivänä palvelu ei enää kiinnostanut. Hotellihuoneen siivous meinasi jäädä tekemättä molempina päivinä. Oliko henkilökuntaa liian vähän? Työaika loppui ennenkuin meidän huone oli siivottu vaikka olimme olleet koko päivän poissa!!! Hotellilla oli hyvä ja keskeinen sijainti.",Warwick Geneva,Geneva,Switzerland
10,24-05-2015,"Hervorragendes , zentral gelegenes Hotel in Genf. Guter Service, saubere Zimmer, gute Betten, und gute Schallisolation der Fenster.
In 3 min zu Fuss ist man beim Cafe de Paris.
Parkplatz kostet extra, im Le Signe Parkhaus aber sehr nahe.

Einziger Minuspunkt: Frühstücksbuffet ist für den Preis eher enntäuschend.",Warwick Geneva,Geneva,Switzerland
10,17-05-2015,The best location for the train traveller.,Warwick Geneva,Geneva,Switzerland
8,14-05-2015,"Hotel muito bem localizado, a poucos metros da estação de trem, lojas e do centro histórico. Dá pra fazer tudo andando. Nível de conforto satisfatório e serviço atencioso. Recomendado.",Warwick Geneva,Geneva,Switzerland
8,09-05-2015,We liked the hotel. It is only a two minute walk from the railway station. The staff is hospitable and very friendly. Despite a long queue at the reception on arrival it took only a couple of minutes to get the keys to our room. What we liked most is that we managed to check in earlier and that we could borrow an umbrella every time we went sighseeing. All in all  we are pleased that we chose it for our stay.,Warwick Geneva,Geneva,Switzerland
10,08-05-2015,The hotel was centrally located. The hotel was spotlessly clean. I'd stay again for sure.,Warwick Geneva,Geneva,Switzerland
8,08-05-2015,"If you arrive in Geneva by train for a short visit, this is your ideal hotel. Friendly staff, clean rooms, and across the street from the main train station.",Warwick Geneva,Geneva,Switzerland
10,06-05-2015,"Location is excellent. Almost across the street from the railway station and tram and bus stops. Lots of restaurants nearby. You get a free public transportation ticket for your stay which is convenient. We rented a car for a couple of days, and there is a garage just around the corner. You validate your ticket at the reception. There is also a choice of continental and buffet breakfasts.",Warwick Geneva,Geneva,Switzerland
8,04-05-2015,"Our check-in was fast and the staff very pleasant as well as efficient. Unfortunately, the room was not ready and we waited quite a long time in the lobby.  They explained that  they had had a large checkout.  The room was on the 1st floor and had a street view which was interesting in the day time.  However, at night, one could hear all the cars and the party goers up until 2-3 am.  I am sure a higher room would be much better.  The carpet seemed new and all the furnishings were very modern.  The  bathroom was well supplied.  There was lots of   underground shopping was right under  the building as well as across the side  street.  The street cars ran right by the door and the big Geneva train station entrance  was about 1/2 a block away-- so easy for the airport transfers.  Tour company ticket booths, Lac Leman  and the fountain were a few blocks away. The big shopping area an easy walk as well.  The Front Desk gave us a voucher for free local travel on the public transportation.  This could used to go to the airport on departure day. I would recommend this hotel.",Warwick Geneva,Geneva,Switzerland
10,16-07-2023,"I was very impressed with this hotel, especially the service. They make you feel special and you feel like everything is possible. Special shout out to the Kidz Club staff. Our daughter is very picky and for the first time, she begged to go back there. They have a great supervision and they let the kids do fun activities such as cooking classes and crafting. The food was really good (buffet offered a different choice everyday). The all-inclusive program is really worth the price. They have good brands when it comes to drinks and they have a cute little cafe where you can get ice cream, pastries and sandwiches between the meals. The beach was beautiful and the thing that amazed me the most was the staff's ability to offer alternative options that are better than what you wanted/expected. Now that we are back home, it felt like a little dream. Kudos to everyone involved in the success of this hotel. Definitely coming back in 2024.",Grand Fiesta Americana,Cancun,Mexico
6,27-09-2021,Tout il fermme de bonne heure ce cher pour rien,Grand Fiesta Americana,Cancun,Mexico
10,19-04-2021,"Malgré son age, cet hôtel est dans un état impeccable. Le décor de la suite est certes un peu sobre mais les meubles sont en très bon état et les murs immaculés. Le personnel est parfait, la plage de sable fin est suffisamment grande. Le seul point négatif est le restaurant italien dans lequel on mange très mal.",Grand Fiesta Americana,Cancun,Mexico
8,01-12-2020,It is no for solo travelers. I was disturbed at my room several times by the employees despite the privacy sign.Due to this reason I left one day before.,Grand Fiesta Americana,Cancun,Mexico
10,21-09-2023,We enjoyed our stay at fiesta America Coral beach. Service was excellent everyone was always really attentive and our ocean view was great!,Grand Fiesta Americana,Cancun,Mexico
10,21-09-2023,The property was excellent. Very clean. From the time we checked in until we checked out everyone was accommodating. We had a group of fourteen and everyone felt comfortable.,Grand Fiesta Americana,Cancun,Mexico
10,21-09-2023,Excelente hotel super limpieza y buena atencion,Grand Fiesta Americana,Cancun,Mexico
10,19-09-2023,The room was so unique and special. Spectacular hotel.,Grand Fiesta Americana,Cancun,Mexico
